claim_id,policy_id,claimant_id,repair_shop_id,policy_start_date,incident_date,claim_report_date,claim_type,damage_area,estimated_repair_cost,incident_city,prior_claims_12m,linked_claims_same_phone,linked_claims_same_repair_shop,claimant_narrative,adjuster_note,fraud_pattern_type,is_suspicious,days_since_policy_start,reporting_delay_days,repair_cost_band,adjuster_suspicious_keyword_hits,rule_score,rule_hits,rule_score_normalized,anomaly_prediction,anomaly_decision_score,anomaly_score_raw,anomaly_score_normalized,final_score,risk_level,review_decision
CLM-00870,POL-8693,CUST-5607,SHOP-014,2024-09-12,2025-02-05,2025-02-10,collision,right side,1897,Montreal,3,15,56,I lost control briefly and damaged the right side of my vehicle in Montreal.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,146,5,low,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.059965000194499685,0.059965000194499685,81.1027352586749,57.7042519982068,medium,review_with_slm
CLM-00795,POL-1233,CUST-2060,SHOP-011,2024-08-18,2025-07-30,2025-07-31,collision,rear,14881,Gatineau,0,0,28,Another driver struck my vehicle on the rear while I was driving in Gatineau.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,346,1,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,1,0.019947598003514533,-0.019947598003514533,52.142197105181275,39.80424726312514,medium,review_with_slm
CLM-00493,POL-5175,CUST-2339,SHOP-025,2025-05-30,2025-07-07,2025-07-07,vandalism,right side,2235,Laval,1,0,2,My parked car was vandalized in Laval and the right side was damaged.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,38,0,low,0,0,[],0.0,1,0.10944648442986027,-0.10944648442986027,19.707562598330945,7.883025039332378,low,approve_or_fast_track
CLM-00792,POL-5225,CUST-5510,SHOP-020,2024-02-06,2024-07-28,2024-07-29,vandalism,left side,11893,Laval,1,0,36,I found damage on the left side of my vehicle while parked in Laval.,"Observed damage appears moderate, but submitted estimate is unusually high.",inflated_repair,1,173,1,very_high,1,7,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",36.84210526315789,1,0.0973313095050582,-0.0973313095050582,24.098134217296256,31.744516844813234,medium,review_with_slm
CLM-00894,POL-7132,CUST-9370,SHOP-014,2024-06-12,2025-02-03,2025-02-07,theft,left side,6603,Longueuil,4,20,56,I discovered my vehicle missing in Longueuil and reported it immediately.,Repeated entity pattern detected across recent claims.,repeated_entity,1,236,4,high,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.0503878810144478,0.0503878810144478,77.63196179280428,50.00015313817434,medium,review_with_slm
CLM-00650,POL-2228,CUST-3496,SHOP-019,2025-10-04,2025-10-08,2025-10-09,collision,rear,9294,Gatineau,0,0,58,I lost control briefly and damaged the rear of my vehicle in Gatineau.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,4,1,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.046240826637412136,-0.046240826637412136,42.613461108590386,45.4664370750151,medium,review_with_slm
CLM-00300,POL-2477,CUST-5661,SHOP-024,2025-07-26,2026-01-21,2026-01-23,theft,left side,6853,Gatineau,0,0,2,I discovered my vehicle missing in Gatineau and reported it immediately.,Observed damage aligns with reported incident details.,normal,0,179,2,high,0,0,[],0.0,1,0.14395250766856793,-0.14395250766856793,7.2024879910237445,2.880995196409498,low,approve_or_fast_track
CLM-00740,POL-9216,CUST-7519,SHOP-026,2025-05-11,2025-05-15,2025-05-18,theft,left side,7695,Laval,0,0,32,My car was stolen in Laval and later found with damage.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,4,3,high,1,8,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""brief theft narrative with limited detail""]",42.10526315789473,1,0.12035680129402099,-0.12035680129402099,15.753634745449757,31.564611792916743,medium,review_with_slm
CLM-00570,POL-7138,CUST-4908,SHOP-007,2024-04-03,2024-05-19,2024-05-22,collision,front,3180,Laval,0,0,2,I was driving in Laval when another vehicle hit the front of my car.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,46,3,medium,0,0,[],0.0,1,0.1490459869372726,-0.1490459869372726,5.356597555452645,2.142639022181058,low,approve_or_fast_track
CLM-00985,POL-8364,CUST-4696,SHOP-003,2024-05-17,2024-05-21,2024-05-24,vandalism,rear,15262,Sherbrooke,5,20,73,I was hit on the rear while driving in Sherbrooke.,"Claim reported shortly after policy start. Estimate is unusually high. Observed damage on the front, inconsistent with claimant statement. Repair shop is linked to several flagged claims.",mixed,1,4,3,very_high,5,18,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""single-area damage with unusually high repair cost""]",94.73684210526315,-1,-0.10772091149604868,0.10772091149604868,98.40960454449589,96.20594708095625,high,priority_investigation
CLM-00815,POL-8185,CUST-7540,SHOP-007,2024-07-29,2025-09-21,2025-09-25,collision,front,11400,Gatineau,0,0,31,I was driving in Gatineau when another vehicle hit the front of my car.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,419,4,very_high,0,5,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",26.31578947368421,1,0.05547882727828746,-0.05547882727828746,39.265585103368515,31.49570772555793,medium,review_with_slm
CLM-00211,POL-5430,CUST-3946,SHOP-001,2024-11-22,2025-10-23,2025-10-24,collision,left side,1739,Quebec City,1,0,2,Another driver struck my vehicle on the left side while I was driving in Quebec City.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,335,1,low,0,0,[],0.0,1,0.11611937458500593,-0.11611937458500593,17.289289456300004,6.915715782520002,low,approve_or_fast_track
CLM-00804,POL-6798,CUST-6166,SHOP-015,2024-11-11,2025-07-16,2025-07-20,theft,right side,8159,Quebec City,0,0,28,I discovered my vehicle missing in Quebec City and reported it immediately.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,247,4,very_high,0,4,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims""]",21.052631578947366,1,0.10473554626245923,-0.10473554626245923,21.414819121234956,21.1975065958624,low,approve_or_fast_track
CLM-00267,POL-4695,CUST-7025,SHOP-025,2025-08-25,2026-02-10,2026-02-15,vandalism,rear,2592,Longueuil,1,0,2,My parked car was vandalized in Longueuil and the rear was damaged.,Claim details and visible damage are coherent.,normal,0,169,5,medium,0,0,[],0.0,1,0.13135978728100006,-0.13135978728100006,11.766123355960465,4.706449342384186,low,approve_or_fast_track
CLM-00932,POL-7183,CUST-3226,SHOP-001,2024-10-21,2025-07-13,2025-07-17,theft,right side,9508,Gatineau,1,0,33,Another vehicle struck me on the right side in Gatineau.,Inspection found primary damage on the left side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,265,4,very_high,1,10,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected"", ""brief theft narrative with limited detail""]",52.63157894736842,1,0.10435260186353945,-0.10435260186353945,21.553599190030898,40.200387044433405,medium,review_with_slm
CLM-00710,POL-1351,CUST-1906,SHOP-001,2024-07-19,2024-07-29,2024-07-31,theft,front,7946,Quebec City,0,0,33,I discovered my vehicle missing in Quebec City and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,10,2,high,2,7,"[""claim filed shortly after policy start"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",36.84210526315789,1,0.1288439462328076,-0.1288439462328076,12.677870843931816,27.17641149546746,low,approve_or_fast_track
CLM-00037,POL-6363,CUST-4467,SHOP-015,2024-11-30,2025-06-20,2025-06-23,theft,right side,7066,Montreal,1,0,2,My car was stolen in Montreal and later found with damage.,Claim details and visible damage are coherent.,normal,0,202,3,high,0,1,"[""brief theft narrative with limited detail""]",5.263157894736842,1,0.1374676040419725,-0.1374676040419725,9.552634315066214,6.9789484628685905,low,approve_or_fast_track
CLM-00706,POL-6840,CUST-3258,SHOP-026,2024-03-09,2024-03-14,2024-03-15,vandalism,right side,11927,Gatineau,0,0,32,My parked car was vandalized in Gatineau and the right side was damaged.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,5,1,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.0964622511057241,-0.0964622511057241,24.41308329289964,41.3441806855809,medium,review_with_slm
CLM-00256,POL-6253,CUST-4946,SHOP-011,2024-10-11,2024-12-05,2024-12-09,collision,right side,3151,Laval,0,0,2,I lost control briefly and damaged the right side of my vehicle in Laval.,Observed damage aligns with reported incident details.,normal,0,55,4,medium,0,0,[],0.0,1,0.14608264129271298,-0.14608264129271298,6.430521899504206,2.5722087598016827,low,approve_or_fast_track
CLM-00696,POL-8582,CUST-9487,SHOP-015,2024-02-25,2024-03-06,2024-03-07,theft,front,8679,Gatineau,0,0,28,I discovered my vehicle missing in Gatineau and reported it immediately.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,10,1,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.12434368589556055,-0.12434368589556055,14.30877716078757,34.144563495893976,medium,review_with_slm
CLM-00553,POL-9151,CUST-6194,SHOP-009,2025-01-26,2025-03-09,2025-03-10,theft,rear,7175,Sherbrooke,0,0,2,I discovered my vehicle missing in Sherbrooke and reported it immediately.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,42,1,high,0,0,[],0.0,1,0.1263114372505278,-0.1263114372505278,13.595658835552918,5.438263534221168,low,approve_or_fast_track
CLM-00213,POL-3328,CUST-4084,SHOP-027,2025-05-19,2026-03-22,2026-03-24,collision,right side,1655,Montreal,0,0,2,I was driving in Montreal when another vehicle hit the right side of my car.,Claim details and visible damage are coherent.,normal,0,307,2,low,0,0,[],0.0,1,0.12043280460743594,-0.12043280460743594,15.726090942500296,6.290436377000119,low,approve_or_fast_track
CLM-00089,POL-3419,CUST-4871,SHOP-004,2024-05-29,2025-03-17,2025-03-18,collision,rear,4484,Montreal,0,0,2,Another driver struck my vehicle on the rear while I was driving in Montreal.,Observed damage aligns with reported incident details.,normal,0,292,1,medium,0,0,[],0.0,1,0.14065739059312438,-0.14065739059312438,8.396647184135585,3.358658873654234,low,approve_or_fast_track
CLM-00779,POL-3969,CUST-5668,SHOP-009,2024-01-06,2025-03-27,2025-03-28,collision,right side,9841,Longueuil,1,0,37,I lost control briefly and damaged the right side of my vehicle in Longueuil.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,446,1,very_high,0,4,"[""repair estimate above normal threshold"", ""repair shop linked to multiple claims""]",21.052631578947366,1,0.06189892758894944,-0.06189892758894944,36.93892367339636,27.40714841672696,low,approve_or_fast_track
CLM-00539,POL-7249,CUST-7581,SHOP-004,2025-09-24,2026-02-06,2026-02-07,vandalism,front,3657,Quebec City,1,1,2,I found damage on the front of my vehicle while parked in Quebec City.,Claim details and visible damage are coherent.,normal,0,135,1,medium,0,0,[],0.0,1,0.03621608530922138,-0.03621608530922138,46.246454031615976,18.49858161264639,low,approve_or_fast_track
CLM-00290,POL-4594,CUST-7730,SHOP-020,2024-05-26,2026-02-11,2026-02-12,vandalism,left side,2186,Sherbrooke,1,0,2,I found damage on the left side of my vehicle while parked in Sherbrooke.,Claim details and visible damage are coherent.,normal,0,626,1,low,0,0,[],0.0,1,0.04840453651949439,-0.04840453651949439,41.829326891881976,16.731730756752793,low,approve_or_fast_track
CLM-00548,POL-2941,CUST-3366,SHOP-029,2024-05-13,2024-12-23,2024-12-24,vandalism,right side,3032,Longueuil,1,0,2,My parked car was vandalized in Longueuil and the right side was damaged.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,224,1,medium,0,0,[],0.0,1,0.15635082058388955,-0.15635082058388955,2.7093064111505605,1.0837225644602242,low,approve_or_fast_track
CLM-00908,POL-6527,CUST-4954,SHOP-014,2025-04-25,2025-06-11,2025-06-13,theft,right side,6774,Gatineau,2,18,56,My car was stolen in Gatineau and later found with damage.,Repeated entity pattern detected across recent claims.,repeated_entity,1,47,2,high,0,7,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""brief theft narrative with limited detail""]",36.84210526315789,-1,-0.03039809870192478,0.03039809870192478,70.3876115101696,50.26030776196258,medium,review_with_slm
CLM-00344,POL-1396,CUST-5994,SHOP-006,2024-12-24,2025-12-04,2025-12-07,vandalism,rear,3604,Montreal,0,0,2,My parked car was vandalized in Montreal and the rear was damaged.,Claim details and visible damage are coherent.,normal,0,345,3,medium,0,0,[],0.0,1,0.14783096127625273,-0.14783096127625273,5.796926086959641,2.3187704347838567,low,approve_or_fast_track
CLM-00324,POL-9899,CUST-8702,SHOP-006,2024-07-15,2025-04-27,2025-04-30,collision,front,2819,Quebec City,1,0,2,I was driving in Quebec City when another vehicle hit the front of my car.,Claim details and visible damage are coherent.,normal,0,286,3,medium,0,0,[],0.0,1,0.15261974191523386,-0.15261974191523386,4.06145924529498,1.6245836981179922,low,approve_or_fast_track
CLM-00139,POL-2279,CUST-2838,SHOP-002,2025-07-14,2025-12-20,2025-12-21,vandalism,rear,2473,Longueuil,1,0,2,My parked car was vandalized in Longueuil and the rear was damaged.,Claim details and visible damage are coherent.,normal,0,159,1,low,0,0,[],0.0,1,0.15139000398892638,-0.15139000398892638,4.507119540876648,1.8028478163506592,low,approve_or_fast_track
CLM-00455,POL-1517,CUST-8051,SHOP-029,2024-05-01,2025-06-27,2025-06-30,theft,right side,8625,Quebec City,0,0,2,My car was stolen in Quebec City and later found with damage.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,422,3,very_high,0,2,"[""repair estimate above normal threshold""]",10.526315789473683,1,0.10629741684227634,-0.10629741684227634,20.848793068552606,14.655306701105253,low,approve_or_fast_track
