claim_id,policy_id,claimant_id,repair_shop_id,policy_start_date,incident_date,claim_report_date,claim_type,damage_area,estimated_repair_cost,incident_city,prior_claims_12m,linked_claims_same_phone,linked_claims_same_repair_shop,claimant_narrative,adjuster_note,fraud_pattern_type,is_suspicious,days_since_policy_start,reporting_delay_days,repair_cost_band,adjuster_suspicious_keyword_hits,rule_score,rule_hits,rule_score_normalized,anomaly_prediction,anomaly_decision_score,anomaly_score_raw,anomaly_score_normalized,final_score,risk_level,review_decision
CLM-00888,POL-4346,CUST-3360,SHOP-003,2024-01-26,2024-03-25,2024-03-30,vandalism,right side,1822,Longueuil,3,21,73,My parked car was vandalized in Longueuil and the right side was damaged.,Claim linked to multiple prior files sharing the same contact number and repair shop.,repeated_entity,1,59,5,low,1,8,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",42.10526315789473,-1,-0.06461202983167591,0.06461202983167591,82.78683116022954,58.37789035882865,medium,review_with_slm
CLM-00643,POL-3406,CUST-6984,SHOP-005,2024-03-21,2024-03-29,2024-04-01,collision,right side,10637,Laval,1,0,35,Another driver struck my vehicle on the right side while I was driving in Laval.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,8,3,very_high,1,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.11885105951247793,-0.11885105951247793,16.299319572335673,38.09867519735532,medium,review_with_slm
CLM-00901,POL-9922,CUST-3685,SHOP-019,2025-11-05,2026-01-21,2026-01-26,vandalism,rear,3113,Sherbrooke,2,21,58,I found damage on the rear of my vehicle while parked in Sherbrooke.,Repeated entity pattern detected across recent claims.,repeated_entity,1,77,5,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.04365212190911438,0.04365212190911438,75.19090477599465,49.023730331450494,medium,review_with_slm
CLM-00649,POL-4794,CUST-4533,SHOP-026,2025-11-28,2025-11-30,2025-12-04,vandalism,rear,8958,Gatineau,1,0,32,I found damage on the rear of my vehicle while parked in Gatineau.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,2,4,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.11703688612965607,-0.11703688612965607,16.956780831949313,35.20376496435867,medium,review_with_slm
CLM-00635,POL-5068,CUST-2369,SHOP-009,2024-05-26,2024-05-30,2024-06-02,collision,front,9717,Sherbrooke,1,0,37,Another driver struck my vehicle on the front while I was driving in Sherbrooke.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,4,3,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.11491119987993037,-0.11491119987993037,17.72713518314932,35.51190670483867,medium,review_with_slm
CLM-00671,POL-5451,CUST-6222,SHOP-020,2024-04-20,2024-04-26,2024-05-01,theft,rear,11345,Longueuil,1,0,36,My car was stolen in Longueuil and later found with damage.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,6,5,very_high,2,11,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""brief theft narrative with limited detail"", ""single-area damage with unusually high repair cost""]",57.89473684210527,1,0.08112562236623805,-0.08112562236623805,29.971118343334147,46.72528944259682,medium,review_with_slm
CLM-00946,POL-3608,CUST-6359,SHOP-019,2025-01-20,2025-04-02,2025-04-02,collision,front,1834,Laval,1,0,58,Another vehicle struck me on the front in Laval.,Inspection found primary damage on the left side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,72,0,low,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.012376264228662337,-0.012376264228662337,54.8860686048429,44.059690599831896,medium,review_with_slm
CLM-00763,POL-6291,CUST-7099,SHOP-019,2025-01-21,2026-01-23,2026-01-27,collision,left side,13307,Sherbrooke,1,0,58,I was driving in Sherbrooke when another vehicle hit the left side of my car.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,367,4,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,-1,-0.012205423487829825,0.012205423487829825,63.79453762028816,44.4651834691679,medium,review_with_slm
CLM-00832,POL-9867,CUST-8444,SHOP-005,2024-03-13,2025-03-27,2025-03-29,collision,right side,12283,Montreal,1,0,35,I lost control briefly and damaged the right side of my vehicle in Montreal.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,379,2,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,1,0.0629244381519879,-0.0629244381519879,36.56727591750567,33.5742787880549,medium,review_with_slm
CLM-00496,POL-4126,CUST-2833,SHOP-027,2024-01-17,2026-01-28,2026-01-29,collision,rear,3770,Sherbrooke,0,1,2,Another driver struck my vehicle on the rear while I was driving in Sherbrooke.,Damage appears consistent with claimant statement. Estimate is within expected range.,normal,0,742,1,medium,0,0,[],0.0,-1,-0.04908160886584223,0.04908160886584223,77.1585652914817,30.863426116592677,medium,review_with_slm
CLM-00970,POL-1696,CUST-8687,SHOP-026,2025-01-04,2025-08-29,2025-09-02,collision,left side,2150,Gatineau,0,0,32,Another vehicle struck me on the left side in Gatineau.,Inspection found primary damage on the rear. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,237,4,low,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.07515350636386708,-0.07515350636386708,32.13542906834886,34.95943478523428,medium,review_with_slm
CLM-00746,POL-1223,CUST-3655,SHOP-017,2024-05-04,2024-05-12,2024-05-13,theft,front,9430,Quebec City,1,0,25,My car was stolen in Quebec City and later found with damage.,Claim filed shortly after policy inception. Damage appears less severe than estimated cost suggests.,early_policy,1,8,1,very_high,1,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.11874530399197059,-0.11874530399197059,16.337645654275924,34.95611089328931,medium,review_with_slm
CLM-00688,POL-5933,CUST-6467,SHOP-029,2025-06-14,2025-06-16,2025-06-18,vandalism,right side,11731,Longueuil,0,0,31,My parked car was vandalized in Longueuil and the right side was damaged.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,2,2,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.10626157853227686,-0.10626157853227686,20.861780967425887,39.923659755391405,medium,review_with_slm
CLM-00962,POL-6787,CUST-3890,SHOP-013,2024-07-12,2026-02-20,2026-02-22,vandalism,front,4340,Montreal,0,0,29,Another vehicle struck me on the front in Montreal.,Inspection found primary damage on the right side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,588,2,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.031040360092378094,-0.031040360092378094,48.122150617565715,41.35412340492102,medium,review_with_slm
CLM-00681,POL-2124,CUST-5552,SHOP-014,2024-06-17,2024-06-19,2024-06-23,vandalism,front,11349,Quebec City,0,0,56,My parked car was vandalized in Quebec City and the front was damaged.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,2,4,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.04002087200358018,-0.04002087200358018,44.8675892128943,49.52598305357877,medium,review_with_slm
CLM-00819,POL-3660,CUST-1491,SHOP-016,2024-07-27,2025-07-05,2025-07-08,vandalism,left side,14020,Gatineau,1,0,21,My parked car was vandalized in Gatineau and the left side was damaged.,Repair estimate is significantly above expected range for the reported damage.,inflated_repair,1,343,3,very_high,0,6,"[""repair estimate above normal threshold"", ""repair estimate exceptionally high"", ""repair shop linked to multiple claims"", ""single-area damage with unusually high repair cost""]",31.57894736842105,1,0.034643485247756844,-0.034643485247756844,46.81636847698764,37.67391581184769,medium,review_with_slm
CLM-00918,POL-9413,CUST-4732,SHOP-014,2024-11-27,2025-04-28,2025-05-02,collision,left side,2754,Laval,2,21,56,Another driver struck my vehicle on the left side while I was driving in Laval.,Repeated entity pattern detected across recent claims.,repeated_entity,1,152,4,medium,0,6,"[""multiple prior claims in the last 12 months"", ""same phone number linked to multiple claims"", ""repair shop linked to multiple claims""]",31.57894736842105,-1,-0.02105676375564214,0.02105676375564214,67.00228687780015,45.74828317217269,medium,review_with_slm
CLM-00662,POL-7765,CUST-7484,SHOP-001,2025-01-18,2025-01-20,2025-01-21,theft,left side,8256,Longueuil,1,0,33,I discovered my vehicle missing in Longueuil and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,2,1,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.11553335392534203,-0.11553335392534203,17.501664902169985,35.421718592446936,medium,review_with_slm
CLM-00705,POL-1397,CUST-2576,SHOP-007,2024-02-04,2024-02-09,2024-02-14,theft,right side,10880,Gatineau,0,0,31,I discovered my vehicle missing in Gatineau and reported it immediately.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,5,5,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.09149803841996912,-0.09149803841996912,26.212127174962234,42.063798238405944,medium,review_with_slm
CLM-00651,POL-6789,CUST-2461,SHOP-003,2024-07-02,2024-07-10,2024-07-14,theft,left side,8056,Quebec City,0,0,73,My car was stolen in Quebec City and later found with damage.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,8,4,very_high,2,9,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language""]",47.368421052631575,1,0.019468063867067897,-0.019468063867067897,52.315981551784475,49.34744525229274,medium,review_with_slm
CLM-00965,POL-1121,CUST-6163,SHOP-028,2025-04-19,2025-07-01,2025-07-02,collision,front,4228,Laval,1,0,31,Another vehicle struck me on the front in Laval.,Inspection found primary damage on the right side. Damage pattern does not match the claimant statement.,narrative_inconsistency,1,73,1,medium,1,7,"[""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""narrative inconsistency detected""]",36.84210526315789,1,0.09402543112155726,-0.09402543112155726,25.296193337073035,32.22374049272395,medium,review_with_slm
CLM-00657,POL-8156,CUST-6811,SHOP-030,2025-12-10,2025-12-19,2025-12-21,vandalism,rear,11091,Sherbrooke,0,0,12,I found damage on the rear of my vehicle while parked in Sherbrooke.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,9,2,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.09592698384942272,-0.09592698384942272,24.60706557038761,41.421773596576095,medium,review_with_slm
CLM-00683,POL-5816,CUST-4103,SHOP-013,2024-06-29,2024-07-01,2024-07-02,vandalism,right side,11712,Quebec City,0,0,29,My parked car was vandalized in Quebec City and the right side was damaged.,Limited visible damage. Estimate appears elevated given observed condition.,early_policy,1,2,1,very_high,2,10,"[""claim filed shortly after policy start"", ""repair estimate above normal threshold"", ""repair shop linked to multiple claims"", ""adjuster note contains suspicious language"", ""single-area damage with unusually high repair cost""]",52.63157894736842,1,0.09828985819120739,-0.09828985819120739,23.75075362370801,41.07924881790425,medium,review_with_slm
